Sequence,Cluster,Dimension,Turn,Value,nBeforeCluster,nAllSegments,Support,Confidence,Lift,Conviction
SmileL-HeadNodNN-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
SmileL-HeadNodNN-HeadDownL-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
SmileL-HeadNodNN-SmileN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-GestObjectManipulation-HeadDownH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-GestObjectManipulation-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-GestAdaptorArms-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-GestAdaptorArms-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-GestAdaptorArms-SmileN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodLN-EyebrowUpN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodLN-RestArmsCrossed-EyebrowUpN-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
SmileL-SmileN-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
SmileN-GestObjectManipulation-HeadDownH-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
SmileN-GestObjectManipulation-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
SmileN-GestAdaptorArms-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
SmileN-GestAdaptorArms-HeadNodLN-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
SmileN-GestAdaptorArms-RestUnder-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
GestAdaptorArms-SmileN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
RestHandsTogether-SmileN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
SmileN-RestUnder-HeadNodLN-null,3,Dom,Lstn,-0.34608333333333335,2,5,0.011834319526627219,0.4,2.939130434782609,1.4398422090729783
GestAdaptorArms-RestUnder-HeadNodLN-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
RestArmsCrossed-RestArmsCrossed-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadAt-HeadAt-SmileN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadAt-HeadAt-GestAdaptorArms-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadAt-HeadAt-GestAdaptorArms-SmileN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadAt-HeadDownL-RestArmsCrossed-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadAt-HeadAt-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadAt-SmileN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadAt-GestAdaptorArms-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadAt-GestAdaptorArms-SmileN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadAt-GestAdaptorArms-SmileN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,3,0.011834319526627219,0.6666666666666666,4.898550724637681,2.5917159763313604
SmileN-HeadDownN-GestAdaptorArms-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
HeadNodNN-HeadDownL-HeadDownH-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadDownL-SmileN-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadDownL-SmileN-HeadDownH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadDownL-SmileN-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadDownL-SmileN-GestObjectManipulation-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadDownL-GestObjectManipulation-HeadDownH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadDownL-GestObjectManipulation-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadDownL-SmileN-HeadDownH-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadDownL-SmileN-GestObjectManipulation-HeadDownH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadDownL-SmileN-GestObjectManipulation-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
SmileL-HeadDownL-SmileN-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadDownL-GestObjectManipulation-HeadDownH-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-SmileN-HeadAt-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-SmileN-HeadDownN-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-SmileN-HeadDownH-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-SmileN-GestObjectManipulation-HeadDownH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-SmileN-GestObjectManipulation-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
SmileL-HeadNodNN-HeadDownL-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
SmileL-HeadNodNN-HeadDownL-SmileN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
SmileL-HeadNodNN-SmileN-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-GestObjectManipulation-HeadDownH-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-GestAdaptorArms-HeadAt-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-GestAdaptorArms-HeadDownN-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-GestAdaptorArms-SmileN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
SmileN-GestObjectManipulation-HeadDownH-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
SmileN-GestAdaptorArms-RestUnder-HeadNodLN-null,3,Dom,Lstn,-0.34608333333333335,2,4,0.011834319526627219,0.5,3.6739130434782608,1.727810650887574
HeadAt-HeadAt-GestAdaptorArms-SmileN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadAt-GestAdaptorArms-SmileN-HeadAt-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadDownL-SmileN-HeadDownH-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadDownL-SmileN-GestObjectManipulation-HeadDownH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadDownL-SmileN-GestObjectManipulation-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadDownL-GestObjectManipulation-HeadDownH-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadDownL-SmileN-GestObjectManipulation-HeadDownH-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-SmileN-GestObjectManipulation-HeadDownH-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
SmileL-HeadNodNN-HeadDownL-SmileN-HeadDownN-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadNodNN-HeadDownL-SmileN-GestObjectManipulation-HeadDownH-BodyLeanH-null,3,Dom,Lstn,-0.34608333333333335,2,2,0.011834319526627219,1.0,7.3478260869565215,Infinity
HeadAt-null,0,Dom,Spk,-0.1335,44,124,0.20276497695852536,0.3548387096774194,0.9746835443037976,0.9857142857142858
HeadDownN-null,0,Dom,Spk,-0.1335,33,95,0.15207373271889402,0.3473684210526316,0.9541638907395071,0.9744313958674
HeadDownL-null,0,Dom,Spk,-0.1335,36,94,0.16589861751152074,0.3829787234042553,1.0519795313762457,1.0306689972985859
HeadUpL-null,0,Dom,Spk,-0.1335,20,55,0.09216589861751152,0.36363636363636365,0.998849252013809,0.9993416721527321
HeadSideL-null,0,Dom,Spk,-0.1335,15,33,0.06912442396313365,0.45454545454545453,1.2485615650172612,1.165898617511521
HeadSideN-null,0,Dom,Spk,-0.1335,16,36,0.07373271889400922,0.4444444444444444,1.2208157524613221,1.144700460829493
HeadNodLN-null,0,Dom,Spk,-0.1335,19,48,0.08755760368663594,0.3958333333333333,1.087289029535865,1.0525981249006833
EyebrowUpN-null,0,Dom,Spk,-0.1335,25,86,0.1152073732718894,0.29069767441860467,0.7984986753017369,0.8965777744201859
EyebrowUpL-null,0,Dom,Spk,-0.1335,18,38,0.08294930875576037,0.47368421052631576,1.3011325782811458,1.208294930875576
SmileN-null,0,Dom,Spk,-0.1335,15,35,0.06912442396313365,0.42857142857142855,1.1772151898734178,1.1129032258064517
GestObjectManipulation-null,0,Dom,Spk,-0.1335,16,45,0.07373271889400922,0.35555555555555557,0.9766526019690578,0.9868107420943907
GestAdaptorArms-null,0,Dom,Spk,-0.1335,23,57,0.10599078341013825,0.40350877192982454,1.1083721963135686,1.0661425860666847
RestArmsCrossed-null,0,Dom,Spk,-0.1335,17,50,0.07834101382488479,0.34,0.9339240506329115,0.9635525764558024
RestHandsTogether-null,0,Dom,Spk,-0.1335,22,62,0.10138248847926268,0.3548387096774194,0.9746835443037976,0.9857142857142858
RestOver-null,0,Dom,Spk,-0.1335,13,36,0.059907834101382486,0.3611111111111111,0.9919127988748242,0.9953917050691246
HeadAt-HeadAt-null,0,Dom,Spk,-0.1335,23,66,0.10599078341013825,0.3484848484848485,0.9572305331799004,0.9761011681491802
HeadAt-HeadDownN-null,0,Dom,Spk,-0.1335,19,56,0.08755760368663594,0.3392857142857143,0.9319620253164558,0.962510897994769
HeadDownN-HeadAt-null,0,Dom,Spk,-0.1335,21,63,0.0967741935483871,0.3333333333333333,0.9156118143459916,0.9539170506912442
HeadAt-HeadDownL-null,0,Dom,Spk,-0.1335,17,43,0.07834101382488479,0.3953488372093023,1.0859581984103621,1.0517546969159874
HeadDownL-HeadAt-null,0,Dom,Spk,-0.1335,23,58,0.10599078341013825,0.39655172413793105,1.0892623308598866,1.0538512179065176
HeadAt-EyebrowUpN-null,0,Dom,Spk,-0.1335,16,52,0.07373271889400922,0.3076923076923077,0.8451801363193769,0.9185867895545315
EyebrowUpN-HeadAt-null,0,Dom,Spk,-0.1335,14,50,0.06451612903225806,0.28,0.7691139240506331,0.8832565284178188
HeadAt-GestAdaptorArms-null,0,Dom,Spk,-0.1335,14,31,0.06451612903225806,0.45161290322580644,1.240506329113924,1.1596638655462186
HeadAt-RestHandsTogether-null,0,Dom,Spk,-0.1335,15,38,0.06912442396313365,0.39473684210526316,1.0842771485676217,1.0506912442396314
HeadDownN-HeadDownN-null,0,Dom,Spk,-0.1335,13,37,0.059907834101382486,0.35135135135135137,0.9651043448511804,0.9804147465437788
HeadDownN-HeadDownL-null,0,Dom,Spk,-0.1335,14,37,0.06451612903225806,0.3783783783783784,1.0393431406089635,1.023041474654378
HeadDownL-HeadDownN-null,0,Dom,Spk,-0.1335,15,34,0.06912442396313365,0.4411764705882353,1.2118391660461654,1.1380063060878
HeadDownL-HeadDownL-null,0,Dom,Spk,-0.1335,15,30,0.06912442396313365,0.5,1.3734177215189873,1.271889400921659
HeadDownL-EyebrowUpN-null,0,Dom,Spk,-0.1335,14,39,0.06451612903225806,0.358974358974359,0.9860434923726064,0.9920737327188941
RestHandsTogether-RestHandsTogether-null,0,Dom,Spk,-0.1335,13,33,0.059907834101382486,0.3939393939393939,1.0820866896816264,1.0493087557603686
HeadDownL-HeadAt-HeadAt-null,0,Dom,Spk,-0.1335,15,32,0.06912442396313365,0.46875,1.2875791139240507,1.197072377338032
HeadAt-null,1,Dom,Spk,0.0936511627906977,40,124,0.18433179723502305,0.3225806451612903,1.0769230769230769,1.034013605442177
HeadDownN-null,1,Dom,Spk,0.0936511627906977,28,95,0.12903225806451613,0.29473684210526313,0.9839676113360324,0.9931907283857213
HeadDownL-null,1,Dom,Spk,0.0936511627906977,33,94,0.15207373271889402,0.35106382978723405,1.172013093289689,1.0793986552844301
HeadUpL-null,1,Dom,Spk,0.0936511627906977,16,55,0.07373271889400922,0.2909090909090909,0.9711888111888112,0.9878293749261492
HeadSideN-null,1,Dom,Spk,0.0936511627906977,12,36,0.055299539170506916,0.3333333333333333,1.1128205128205129,1.0506912442396312
HeadNodLY-null,1,Dom,Spk,0.0936511627906977,12,33,0.055299539170506916,0.36363636363636365,1.2139860139860141,1.1007241606319949
HeadNodLN-null,1,Dom,Spk,0.0936511627906977,16,48,0.07373271889400922,0.3333333333333333,1.1128205128205129,1.0506912442396312
BodyStraight-null,1,Dom,Spk,0.0936511627906977,16,30,0.07373271889400922,0.5333333333333333,1.7805128205128207,1.500987491770902
BodyLeanN-null,1,Dom,Spk,0.0936511627906977,11,23,0.05069124423963134,0.4782608695652174,1.596655518394649,1.3425499231950846
EyebrowUpN-null,1,Dom,Spk,0.0936511627906977,30,86,0.1382488479262673,0.3488372093023256,1.1645796064400717,1.075707702435813
EyebrowUpL-null,1,Dom,Spk,0.0936511627906977,11,38,0.05069124423963134,0.2894736842105263,0.9663967611336033,0.9858337600273085
GestObjectManipulation-null,1,Dom,Spk,0.0936511627906977,16,45,0.07373271889400922,0.35555555555555557,1.1870085470085472,1.0869219767996188
GestAdaptorArms-null,1,Dom,Spk,0.0936511627906977,14,57,0.06451612903225806,0.24561403508771928,0.8199730094466937,0.928517843746651
RestArmsCrossed-null,1,Dom,Spk,0.0936511627906977,20,50,0.09216589861751152,0.4,1.3353846153846156,1.1674347158218128
RestHandsTogether-null,1,Dom,Spk,0.0936511627906977,17,62,0.07834101382488479,0.27419354838709675,0.9153846153846154,0.9650793650793652
RestOver-null,1,Dom,Spk,0.0936511627906977,13,36,0.059907834101382486,0.3611111111111111,1.2055555555555557,1.0963734722500502
HeadAt-HeadAt-null,1,Dom,Spk,0.0936511627906977,22,66,0.10138248847926268,0.3333333333333333,1.1128205128205129,1.0506912442396312
HeadAt-HeadDownN-null,1,Dom,Spk,0.0936511627906977,17,56,0.07834101382488479,0.30357142857142855,1.0134615384615384,1.0057899090157156
HeadDownN-HeadAt-null,1,Dom,Spk,0.0936511627906977,20,63,0.09216589861751152,0.31746031746031744,1.0598290598290598,1.0262565641410353
HeadAt-HeadDownL-null,1,Dom,Spk,0.0936511627906977,15,43,0.06912442396313365,0.3488372093023256,1.1645796064400717,1.075707702435813
HeadDownL-HeadAt-null,1,Dom,Spk,0.0936511627906977,20,58,0.09216589861751152,0.3448275862068966,1.1511936339522548,1.069124423963134
HeadAt-BodyStraight-null,1,Dom,Spk,0.0936511627906977,11,17,0.05069124423963134,0.6470588235294118,2.1601809954751134,1.9846390168970818
HeadAt-EyebrowUpN-null,1,Dom,Spk,0.0936511627906977,22,52,0.10138248847926268,0.4230769230769231,1.4124260355029588,1.2141321044546853
EyebrowUpN-HeadAt-null,1,Dom,Spk,0.0936511627906977,23,50,0.10599078341013825,0.46,1.535692307692308,1.2971496842464585
HeadAt-RestArmsCrossed-null,1,Dom,Spk,0.0936511627906977,11,25,0.05069124423963134,0.44,1.468923076923077,1.2508229098090848
HeadAt-RestHandsTogether-null,1,Dom,Spk,0.0936511627906977,13,38,0.059907834101382486,0.34210526315789475,1.1421052631578947,1.0647004608294932
HeadDownN-HeadDownL-null,1,Dom,Spk,0.0936511627906977,12,37,0.055299539170506916,0.32432432432432434,1.0827442827442828,1.0366820276497697
HeadDownN-EyebrowUpN-null,1,Dom,Spk,0.0936511627906977,11,40,0.05069124423963134,0.275,0.9180769230769232,0.9661528682663278
EyebrowUpN-HeadDownN-null,1,Dom,Spk,0.0936511627906977,13,37,0.059907834101382486,0.35135135135135137,1.1729729729729732,1.0798771121351767
HeadDownL-HeadUpL-null,1,Dom,Spk,0.0936511627906977,11,28,0.05069124423963134,0.39285714285714285,1.3115384615384615,1.1537001897533208
HeadDownL-EyebrowUpN-null,1,Dom,Spk,0.0936511627906977,17,39,0.07834101382488479,0.4358974358974359,1.4552268244575939,1.2417260159195644
EyebrowUpN-EyebrowUpN-null,1,Dom,Spk,0.0936511627906977,14,36,0.06451612903225806,0.3888888888888889,1.2982905982905983,1.146208630079598
HeadAt-HeadAt-HeadAt-null,1,Dom,Spk,0.0936511627906977,11,32,0.05069124423963134,0.34375,1.1475961538461539,1.067368883037086
HeadAt-HeadDownN-HeadAt-null,1,Dom,Spk,0.0936511627906977,14,39,0.06451612903225806,0.358974358974359,1.1984220907297831,1.0927188940092167
HeadAt-HeadDownL-HeadAt-null,1,Dom,Spk,0.0936511627906977,11,30,0.05069124423963134,0.36666666666666664,1.224102564102564,1.1059907834101383
HeadAt-EyebrowUpN-HeadAt-null,1,Dom,Spk,0.0936511627906977,16,31,0.07373271889400922,0.5161290322580645,1.7230769230769232,1.4476190476190478
EyebrowUpN-HeadAt-EyebrowUpN-null,1,Dom,Spk,0.0936511627906977,12,25,0.055299539170506916,0.48,1.6024615384615386,1.347040056717476
EyebrowUpN-HeadDownN-HeadAt-null,1,Dom,Spk,0.0936511627906977,11,24,0.05069124423963134,0.4583333333333333,1.5301282051282052,1.293158454448777
HeadDownL-EyebrowUpN-HeadAt-null,1,Dom,Spk,0.0936511627906977,14,25,0.06451612903225806,0.56,1.8695384615384618,1.5919564306661085
HeadAt-null,2,Dom,Spk,0.22555999999999998,28,124,0.12903225806451613,0.22580645161290322,1.0,1.0
HeadDownN-null,2,Dom,Spk,0.22555999999999998,23,95,0.10599078341013825,0.24210526315789474,1.0721804511278197,1.021505376344086
HeadDownL-null,2,Dom,Spk,0.22555999999999998,16,94,0.07373271889400922,0.1702127659574468,0.7537993920972644,0.9330024813895782
HeadUpL-null,2,Dom,Spk,0.22555999999999998,11,55,0.05069124423963134,0.2,0.8857142857142858,0.9677419354838709
BodyStraight-null,2,Dom,Spk,0.22555999999999998,8,30,0.03686635944700461,0.26666666666666666,1.180952380952381,1.0557184750733137
EyebrowUpN-null,2,Dom,Spk,0.22555999999999998,22,86,0.10138248847926268,0.2558139534883721,1.132890365448505,1.0403225806451613
GestObjectManipulation-null,2,Dom,Spk,0.22555999999999998,8,45,0.03686635944700461,0.17777777777777778,0.7873015873015874,0.941586748038361
GestAdaptorArms-null,2,Dom,Spk,0.22555999999999998,11,57,0.05069124423963134,0.19298245614035087,0.8546365914786967,0.9593267882187937
RestArmsCrossed-null,2,Dom,Spk,0.22555999999999998,10,50,0.04608294930875576,0.2,0.8857142857142858,0.9677419354838709
RestHandsTogether-null,2,Dom,Spk,0.22555999999999998,16,62,0.07373271889400922,0.25806451612903225,1.1428571428571428,1.0434782608695652
HeadAt-HeadAt-null,2,Dom,Spk,0.22555999999999998,14,66,0.06451612903225806,0.21212121212121213,0.9393939393939394,0.9826302729528537
HeadAt-HeadDownN-null,2,Dom,Spk,0.22555999999999998,13,56,0.059907834101382486,0.23214285714285715,1.028061224489796,1.008252063015754
HeadDownN-HeadAt-null,2,Dom,Spk,0.22555999999999998,15,63,0.06912442396313365,0.23809523809523808,1.054421768707483,1.0161290322580645
HeadDownL-HeadAt-null,2,Dom,Spk,0.22555999999999998,10,58,0.04608294930875576,0.1724137931034483,0.7635467980295567,0.9354838709677419
HeadAt-EyebrowUpN-null,2,Dom,Spk,0.22555999999999998,8,52,0.03686635944700461,0.15384615384615385,0.6813186813186813,0.9149560117302052
EyebrowUpN-HeadAt-null,2,Dom,Spk,0.22555999999999998,8,50,0.03686635944700461,0.16,0.7085714285714286,0.9216589861751152
RestArmsCrossed-HeadAt-null,2,Dom,Spk,0.22555999999999998,8,26,0.03686635944700461,0.3076923076923077,1.3626373626373627,1.118279569892473
HeadDownN-HeadDownN-null,2,Dom,Spk,0.22555999999999998,11,37,0.05069124423963134,0.2972972972972973,1.3166023166023166,1.1017369727047148
HeadDownN-EyebrowUpN-null,2,Dom,Spk,0.22555999999999998,13,40,0.059907834101382486,0.325,1.4392857142857143,1.146953405017921
EyebrowUpN-HeadDownN-null,2,Dom,Spk,0.22555999999999998,8,37,0.03686635944700461,0.21621621621621623,0.9575289575289576,0.9877641824249166
HeadDownN-GestAdaptorArms-null,2,Dom,Spk,0.22555999999999998,8,26,0.03686635944700461,0.3076923076923077,1.3626373626373627,1.118279569892473
HeadDownN-RestHandsTogether-null,2,Dom,Spk,0.22555999999999998,8,27,0.03686635944700461,0.2962962962962963,1.312169312169312,1.100169779286927
RestHandsTogether-RestHandsTogether-null,2,Dom,Spk,0.22555999999999998,9,33,0.041474654377880185,0.2727272727272727,1.2077922077922076,1.064516129032258
HeadAt-HeadDownN-HeadAt-null,2,Dom,Spk,0.22555999999999998,8,39,0.03686635944700461,0.20512820512820512,0.9084249084249084,0.9739854318418313
HeadDownN-HeadAt-HeadDownN-null,2,Dom,Spk,0.22555999999999998,10,31,0.04608294930875576,0.3225806451612903,1.4285714285714286,1.1428571428571428
HeadAt-null,3,Dom,Spk,-0.34608333333333335,12,124,0.055299539170506916,0.0967741935483871,0.8749999999999999,0.9846938775510204
HeadDownN-null,3,Dom,Spk,-0.34608333333333335,11,95,0.05069124423963134,0.11578947368421053,1.0469298245614034,1.0058700899714725
HeadDownH-null,3,Dom,Spk,-0.34608333333333335,6,21,0.027649769585253458,0.2857142857142857,2.583333333333333,1.2451612903225806
HeadDownL-null,3,Dom,Spk,-0.34608333333333335,9,94,0.041474654377880185,0.09574468085106383,0.865691489361702,0.9835727839522906
HeadUpL-null,3,Dom,Spk,-0.34608333333333335,8,55,0.03686635944700461,0.14545454545454545,1.315151515151515,1.0407883125796649
HeadNodLN-null,3,Dom,Spk,-0.34608333333333335,8,48,0.03686635944700461,0.16666666666666666,1.5069444444444442,1.0672811059907834
EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,9,86,0.041474654377880185,0.10465116279069768,0.9462209302325582,0.9933568735412054
SmileN-null,3,Dom,Spk,-0.34608333333333335,4,35,0.018433179723502304,0.11428571428571428,1.0333333333333332,1.0041623309053072
GestObjectManipulation-null,3,Dom,Spk,-0.34608333333333335,5,45,0.02304147465437788,0.1111111111111111,1.0046296296296295,1.0005760368663597
GestAdaptorArms-null,3,Dom,Spk,-0.34608333333333335,9,57,0.041474654377880185,0.15789473684210525,1.4276315789473684,1.0561635944700463
RestHandsTogether-null,3,Dom,Spk,-0.34608333333333335,7,62,0.03225806451612903,0.11290322580645161,1.0208333333333333,1.0025974025974027
RestOver-null,3,Dom,Spk,-0.34608333333333335,5,36,0.02304147465437788,0.1388888888888889,1.255787037037037,1.0328526832168872
HeadAt-HeadAt-null,3,Dom,Spk,-0.34608333333333335,7,66,0.03225806451612903,0.10606060606060606,0.9589646464646464,0.9949230649066626
HeadAt-HeadDownN-null,3,Dom,Spk,-0.34608333333333335,7,56,0.03225806451612903,0.125,1.1302083333333333,1.0164581961816985
HeadDownN-HeadAt-null,3,Dom,Spk,-0.34608333333333335,7,63,0.03225806451612903,0.1111111111111111,1.0046296296296295,1.0005760368663597
HeadAt-HeadDownH-null,3,Dom,Spk,-0.34608333333333335,4,10,0.018433179723502304,0.4,3.6166666666666667,1.4823348694316438
HeadAt-HeadDownL-null,3,Dom,Spk,-0.34608333333333335,5,43,0.02304147465437788,0.11627906976744186,1.0513565891472867,1.006427358719379
HeadDownL-HeadAt-null,3,Dom,Spk,-0.34608333333333335,5,58,0.02304147465437788,0.08620689655172414,0.7794540229885057,0.9733066689853057
HeadAt-HeadUpL-null,3,Dom,Spk,-0.34608333333333335,5,23,0.02304147465437788,0.21739130434782608,1.9655797101449273,1.1364567332309268
HeadUpL-HeadAt-null,3,Dom,Spk,-0.34608333333333335,4,27,0.018433179723502304,0.14814814814814814,1.3395061728395061,1.0440793428170707
HeadAt-HeadNodLN-null,3,Dom,Spk,-0.34608333333333335,5,22,0.02304147465437788,0.22727272727272727,2.054924242424242,1.1509894280292763
HeadNodLN-HeadAt-null,3,Dom,Spk,-0.34608333333333335,6,32,0.027649769585253458,0.1875,1.6953125,1.0946472881956752
HeadAt-EyebrowUpN-null,3,Dom,Spk,-0.34608333333333335,6,52,0.027649769585253458,0.11538461538461539,1.0432692307692308,1.0054097375275497
